40 115 122 138 158 167 172 212 219 261,0.0,1.7366,0.0,1.50114,0.0,0.0,4.5694,4.95639,0.0,3.48706,3.97637,0.0,0.772367,0.0,0.178942,0.77679,0.0,0.0,0.0,0.0,0.144986,1.4877,0.0,2.61561,0.0,2.03678,1.76057,1.28097,0.0,0.664221,2.96525,0.0,0.0,3.42378,3.91698,0.507504,3.51407,5.36014,2.4894,4.24307,0.0,0.032502,0.0,1.14157,0.735231,3.23982,0.660024,0.174979,0.0,2.74987,3.44418,0.0,0.0,2.42098,0.794154,0.0,0.424935,0.0,3.62501,1.87924,4.62855,0.0,2.76159,0.0,1.85071,0.0,2.38161,3.04784,0.061253,3.29621,0.958575,0.0,5.64232,5.72,7.2333,3.92278,0.0,0.0,4.20371,5.58963,3.44071,2.24422,0.503244,5.9345,0.649222,2.8412,4.45253,0.0,2.34524,0.0,4.61832,0.922301,0.01447,1.70967,3.90205,0.271138,6.90696,0.0,0.386768,0.0,4.09211,0.0,2.93642,0.0,0.0,0.183759,0.0,0.099901,2.46426,3.19675,0.0,0.0,0.170188,3.64685,0.0,0.0,1.45386,2.31045,0.0,0.0,0.0,2.33643,0.0,0.99661,2.45273,0.0,2.49135,0.0
34 42 46 171 173 179 182 211 251 272,0.0,1.53687,5.09299,0.0,2.13399,0.0,0.0,0.0,2.54728,0.0,1.01228,0.259784,2.78187,3.02257,0.0,0.572374,1.70906,0.0,0.0,4.09753,0.0,2.51044,1.99378,3.21518,3.77702,0.0,1.7883,0.0,1.42329,0.0,0.627395,0.0,0.0,0.0,0.0,0.0,0.330804,2.71335,0.0,0.0,3.23901,0.0,2.5012,2.98946,10.0791,0.319553,0.0,4.26709,5.24778,0.0,0.0,0.0,0.0,1.93815,0.0,0.0,0.0,0.0,0.0,3.02635,0.0,0.0,0.441166,0.0,0.0,1.3135,0.0,1.88595,0.0,0.0,0.194758,0.377013,0.0,5.02409,0.0,0.0,0.685555,0.815719,0.0,0.0,0.425201,4.76624,0.0,0.0,0.0,0.971297,0.0,0.0,0.0,1.71864,1.08509,0.0,0.0,0.0,0.0,0.0,9.88559,0.0,0.0,1.47723,0.0,4.52189,5.57952,0.0,3.77168,1.62853,0.0,5.69517,0.923808,1.35426,0.646004,0.0,2.15137,0.0,2.82055,0.0,0.0,0.0,0.0,1.26244,2.85938,0.0,0.0,4.66513,3.69421,0.0,0.0,0.0
7 155 158 212 236 261 272 284 288,0.0,0.0,3.235,0.0,2.45403,0.0,2.3894,0.882059,3.95852,3.66515,0.0,2.71249,7.51702,1.49624,0.0,4.37638,8.34331,0.0,0.0,0.570246,7.05624,0.0,3.61721,1.02238,4.34715,3.66942,4.20826,0.188817,3.4916,0.0,0.0,0.0,0.0,0.0,3.63334,0.0,5.84575,7.25488,0.0,2.67365,1.76566,0.0,0.0,0.0,8.9421,0.0,0.115848,1.68726,0.0,2.28731,4.94184,3.31575,0.0,0.0,0.0,0.0,7.62868,5.36184,0.0,0.830947,0.0,1.47204,0.406039,0.0,0.0,1.35833,0.680029,3.55746,0.0,0.0,0.0,0.0,0.0,0.29979,3.31005,0.0,0.0,5.06916,4.42411,5.25433,1.08209,5.15038,0.0,0.0,0.0,0.0,0.402322,7.11161,7.146,3.05742,0.0,0.0,2.95659,6.05227,0.0,2.02679,6.55223,0.0,0.0,9.41657,5.03844,1.19947,8.81617,0.0,0.0,2.1952,4.80832,4.57638,0.0,4.00331,2.53536,1.38334,0.0,3.04202,0.0,0.0,0.0,0.0,8.41411,5.74513,0.494887,0.0,2.1941,0.0,0.784957,6.21581,2.78268,0.0
52 56 236 279 284,0.0,0.0,0.818999,0.0,0.0,1.57784,1.59038,2.25889,1.4712,2.93206,0.0,2.81219,7.61921,2.86287,0.0,4.37048,3.60275,0.0,0.0,2.11877,0.982766,0.0,0.856493,0.0,2.27929,0.226814,2.33225,2.62737,5.07868,1.02181,1.25861,2.82727,0.0,0.0,2.69227,0.0,1.17323,3.57707,0.0,0.139879,0.139251,0.882285,5.09248,0.718995,5.24204,0.0,0.0,5.69199,0.0,0.933094,5.54887,3.1454,0.0,0.0,0.0,0.0,4.00596,0.783851,0.0,0.995738,0.0,3.45126,0.417193,0.696809,1.65531,0.0,1.31815,4.45117,0.843513,0.228624,0.75348,0.0,0.877592,0.0,2.43152,0.199492,2.44279,1.76824,4.86116,2.05059,1.19836,4.70966,0.0,0.065969,2.15697,0.0,0.0,4.5279,3.70978,1.87734,0.0,0.0,0.0,7.09221,0.0,0.0,5.95441,1.49681,0.0,4.69022,0.686747,2.53728,2.64367,0.0,0.0,1.88983,6.87021,0.697808,0.0,2.87092,2.14509,0.0,0.161297,0.307044,0.0,0.0,0.575265,0.0,0.994661,1.86503,1.19137,0.0,1.86957,1.31985,0.0,2.51365,0.716039,0.0
8 42 49 101 130 179 232 251,0.0,1.94209,6.46109,0.0,0.0,0.0,0.0,0.0,6.68283,0.0,0.0,0.0,1.77536,5.81354,0.0,3.93423,3.59475,0.0,0.0,6.97595,5.15978,0.77858,0.900701,2.19617,4.39203,0.0,0.0,0.340441,2.83177,1.42633,2.52741,0.0,0.0,0.0,0.0,0.0,0.0,3.25932,0.0,0.0,0.0,0.0,5.20769,2.66288,11.144,1.33486,0.0,8.2833,0.0,0.0,0.0,0.0,2.48892,0.0,0.0,0.0,0.0,0.0,0.0,7.72824,0.0,0.0,1.58954,0.0,0.0,0.0,0.0,0.0,0.0,0.133298,3.71295,0.0,0.0,0.774979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01785,1.58159,0.0,0.0,0.0,0.0,0.0,0.0,7.85418,3.97113,0.0,2.27459,0.0,0.0,0.0,9.11185,0.0,0.0,1.10827,2.36881,5.48164,3.46262,0.0,0.464275,7.09754,1.33606,2.67306,0.0,0.587812,5.7881,3.05644,4.42174,0.0,5.88386,0.0,0.0,0.0,0.449136,5.24089,5.4664,0.0,0.0,1.47204,8.26419,0.0,0.0,0.0
22 49 53 69 184 232 269 287,0.0,0.0,6.84239,0.0,0.0,0.0,0.0,0.0,9.99725,0.0,0.0,0.0,1.54786,9.40836,0.0,10.7151,0.0,0.0,2.94322,8.41324,4.38882,0.0,0.0,3.79849,4.56819,0.0,0.0,0.0,7.32926,3.64372,8.97662,0.0,0.0,0.0,0.0,0.0,0.0,3.4632,0.0,0.0,3.9537,0.0,8.52,6.43808,10.4574,4.29742,0.0,9.74905,0.0,0.0,3.80773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61414,0.0,0.0,1.72299,0.0,0.0,0.0,0.0,0.017096,0.0,0.0,5.19065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87815,3.23999,0.0,0.0,0.0,0.0,0.0,0.0,6.20517,5.18677,0.0,0.0,0.0,0.0,0.0,8.80422,0.0,0.0,4.84049,6.79703,10.4949,0.0,0.0,0.0,5.71427,10.7486,1.22043,0.0,0.0,5.60585,7.93658,5.33143,0.0,6.18403,0.0,0.0,0.0,0.0,6.34988,11.5346,0.0,0.0,6.14754,9.83138,0.0,0.0,0.0
91 142 225 236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47491,6.08932,0.0,0.0,10.9045,0.0,5.90109,0.000642,14.3412,0.0,0.0,0.367152,5.67293,6.14283,0.0,0.0,10.4336,0.0,0.0,0.0,9.78922,0.0,0.0,0.0,0.707744,0.0,1.66708,0.0,0.0,9.33487,0.0,0.0,0.0,0.0,4.10296,0.0,15.6155,0.0,0.0,13.7488,0.0,0.0,0.0,1.27011,0.783172,2.40072,0.0,0.0,0.449732,0.0,0.0,1.36092,0.0,8.03176,0.0,2.23617,0.0,0.0,0.0,3.62587,4.61506,0.0,6.0903,0.899176,0.0,0.0,0.0,8.62281,0.0,0.480733,5.23534,5.42635,4.9371,8.63067,3.97979,0.0,4.85876,0.0,0.0,0.0,0.0,5.01497,2.27021,4.44847,0.398425,0.0,0.0,0.0,15.5542,1.27857,5.32887,0.0,1.50995,1.42568,5.01328,0.0,0.0,3.63052,4.02168,0.0,0.0,0.0,14.6421,0.0,0.0,0.0,1.83744,2.22402,0.0,0.0,9.30768,4.06483,0.0,0.0,0.0,0.0,0.0,7.05965,0.0,0.0
272,7.6993,0.0,0.0,0.0,2.65737,0.0,0.0,0.0,9.93537,2.9194,0.0,7.38479,0.0,2.42569,0.0,11.465,5.96318,7.25542,0.0,9.20415,7.45111,0.0,0.0,0.0,8.65288,9.27989,5.62978,0.0,0.0,0.0,0.0,8.19259,0.0,6.78267,0.487082,0.0,4.86177,0.0,0.0,0.0,10.4028,0.0,5.81077,6.81075,3.56054,1.99554,7.20066,4.3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02421,0.0,0.0,0.0,10.2668,0.0,10.0813,0.0,8.74225,0.0,0.0,0.0,0.0,5.37433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1787,12.1483,10.6975,0.0,10.6172,0.0,0.0,0.0,0.0,0.0,0.0,10.4971,2.41198,0.0,1.64966,8.74379,0.0,0.0,0.0,4.15524,9.73908,7.63951,0.0,0.0,0.606112,0.0,0.0,4.30339,11.6084,0.0,4.02355,2.32401,0.0,0.0,6.01675,0.0,0.0,0.0,0.0,5.07002,4.69932,0.0,0.0,0.0,3.11934,0.0,0.0,2.98992,8.94444,0.0,0.0,0.0
99 272,0.0,0.355806,10.8824,0.0,0.0,1.40982,0.0,1.96554,5.87577,0.0,0.0,2.10387,8.5675,0.0,0.0,7.44486,5.94602,0.0,0.0,3.23492,6.31421,1.1609,0.0,1.62831,2.91137,0.0,0.0,2.12172,5.72538,0.0,2.02954,5.39404,0.0,0.0,0.502877,1.64758,0.0,0.651078,2.15012,0.0,4.04585,0.0,1.59925,1.8688,10.7599,0.0,0.0,10.6,5.38065,0.0,5.71391,0.0,5.2421,8.1648,0.0,0.0,0.630421,1.89476,0.0,0.701353,0.0,2.48084,0.968344,0.0,0.0,0.0,6.31666,3.37953,0.0,0.0,3.88123,0.836065,0.0,7.46603,2.20868,0.0,0.0,0.499545,0.0,6.27204,3.21381,5.18436,0.0,0.0,0.0,0.0,2.83722,5.0401,1.34024,3.05196,0.557031,0.0,2.40148,0.0,0.0,8.15015,10.2781,0.0,1.58427,3.24017,3.04546,2.86023,4.42861,0.000522,0.0,0.105715,7.96259,4.42684,3.58618,0.0,4.99087,2.25344,2.73326,0.0,5.13775,0.0,0.0,0.0,3.96001,0.0,8.92152,0.0,0.984612,2.35335,0.0,0.0,2.21994,0.033905
116 127 130 140 151 152 168 180 244,3.38454,0.0,5.55299,0.0,0.0,0.0,2.73587,2.05434,3.16914,0.0,1.91454,0.0,0.0,0.0,0.0,6.00109,0.669252,0.845267,0.0,0.0,5.65093,0.0,0.514576,4.18768,0.0,0.0,4.50264,0.49132,4.52479,0.0,0.0,0.0,0.43036,0.0,0.920792,0.0,3.97435,4.54138,0.0,6.1662,7.07268,2.82283,1.669,0.681269,9.12447,0.0,0.0,0.478222,6.37106,0.0,0.355685,0.0,2.59188,1.74441,0.0,0.0,4.23745,0.0,0.0,0.544045,1.80387,0.0,3.93849,0.0,0.121155,1.37681,0.0,0.858791,0.426687,2.33537,0.0,2.93679,0.0,2.83552,0.0,0.535249,0.0,4.37246,4.24199,5.99189,2.59223,13.6057,0.0,3.5377,0.0,0.0,0.0,6.70224,0.0,0.0,0.0,3.87341,0.0,0.0,0.0,0.0,6.11449,0.0,0.0,0.0,2.55685,0.0,7.69122,1.77546,0.726875,0.493056,5.4262,2.69942,0.691133,2.43804,0.0,1.3149,0.0,0.0,5.16559,0.0,2.58303,0.345076,2.59833,0.0,0.019296,0.0,0.0,5.5951,5.3197,0.0,0.548989,0.186576
